CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
OC1601,,,,CE05MOAS-GL311-04-DOSTAM000,2,1,2016-01-22T20:45:00,2016-03-30T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-DOSTAM-00026,44.65913,-124.29303,,200,200,
OC1601,,,,CE05MOAS-GL311-05-CTDGVM000,2,1,2016-01-22T20:45:00,2016-03-30T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-CTDGVM-09014,44.65913,-124.29303,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-00-ENG000000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGCON-GLDRCE-00311,44.635,-124.311,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-01-PARADM000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-PARADM-50145,44.635,-124.311,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-02-FLORTM000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-FLORTM-04258,44.635,-124.311,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-03-ADCPAM000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-ADCPAM-42931,44.635,-124.311,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-04-DOSTAM000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-DOSTAM-00570,44.635,-124.311,,200,200,
PS1610A,,PS1701A,,CE05MOAS-GL311-05-CTDGVM000,3,1,2016-10-11T21:01:00,2017-01-06T04:55:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-CTDGVM-09338,44.635,-124.311,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-00-ENG000000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGCON-GLDRCE-00311,47.131,-124.297,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-01-PARADM000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-PARADM-50245,47.131,-124.297,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-02-FLORTM000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-FLORTM-03188,47.131,-124.297,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-03-ADCPAM000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-ADCPAM-42931,47.131,-124.297,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-04-DOSTAM000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-DOSTAM-00027,47.131,-124.297,,200,200,
CE-1707,,SKQ201715S,,CE05MOAS-GL311-05-CTDGVM000,4,1,2017-07-25T00:00:00,2017-10-07T04:50:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00311,CGINS-CTDGVM-09036,47.131,-124.297,,200,200,
