CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AT-27,,AT-31,,CP02PMUO-WFP01-02-DOFSTK000,5,1,2015-04-30T16:56:00,2015-10-13T00:00:00,N00239,,N00100,39.94162,-70.78085,,425.0,,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-03-CTDPFK000,5,1,2015-04-30T16:56:00,2015-10-13T00:00:00,N00239,,N00099,39.94162,-70.78085,,425.0,,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-04-FLORTK000,5,1,2015-04-30T16:56:00,2015-10-13T00:00:00,N00239,,N00101,39.94162,-70.78085,,425.0,,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-05-PARADK000,5,1,2015-04-30T16:56:00,2015-10-13T00:00:00,N00239,,N00103,39.94162,-70.78085,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-RII01-02-ADCPSL010,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,A00069,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-SBS01-00-STCENG000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,R00011,39.94337,-70.77043,,0.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-SBS01-01-MOPAK0000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,R00010,39.94337,-70.77043,,0.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-00-WFPENG000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,A00285.1,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-01-VEL3DK000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,N00076,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-02-DOFSTK000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,N00072,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-03-CTDPFK000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,N00071,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-04-FLORTK000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,N00073,39.94337,-70.77043,,425.0,,nominal_depth
AT-31,,AR-04,,CP02PMUO-WFP01-05-PARADK000,6,1,2015-10-13T19:12:00,2016-05-18T00:00:00,N00240,,N00075,39.94337,-70.77043,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-RII01-02-ADCPSL010,7,1,2016-05-18T21:17:00,,OL000249,,A00439,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-SBS01-00-STCENG000,7,1,2016-05-18T21:17:00,,OL000249,,OL000250,39.94212,-70.78002,,0.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-SBS01-01-MOPAK0000,7,1,2016-05-18T21:17:00,,OL000249,,N00102,39.94212,-70.78002,,0.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-00-WFPENG000,7,1,2016-05-18T21:17:00,,OL000249,,A00849.1,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-01-VEL3DK000,7,1,2016-05-18T21:17:00,,OL000249,,N00104,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-02-DOFSTK000,7,1,2016-05-18T21:17:00,,OL000249,,N00100,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-03-CTDPFK000,7,1,2016-05-18T21:17:00,,OL000249,,N00099,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-04-FLORTK000,7,1,2016-05-18T21:17:00,,OL000249,,N00101,39.94212,-70.78002,,425.0,,nominal_depth
AR-04,,AR-08,,CP02PMUO-WFP01-05-PARADK000,7,1,2016-05-18T21:17:00,,OL000249,,N00103,39.94212,-70.78002,,425.0,,nominal_depth
